Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
11,"Deericks, Halle",SO-2,Case Western,3.18m,Bob Kahn Invitational,"Mar 31, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Women
11,"Stock, Makenzie",SO-2,Washington U.,3.18m,Greenville College Select Meet,"Apr 15, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Women
13,"King, Ticia",SR-4,Emory,3.15m,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Women
14,"Feurer, Alex",SO-2,Emory,3.05m,SWU GottaRun Invite 2023,"Apr 1, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Women
15,"Shoji, Nathalie",SR-4,NYU,3.00m,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Women
16,"Baker, Reece",FR-1,U. of Chicago,2.90m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Women
16,"Conklin, Ashley",FR-1,Emory,2.90m,SWU GottaRun Invite 2023,"Apr 1, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Women
16,"Ramacher, Sammy",SO-2,Emory,2.90m,SWU GottaRun Invite 2023,"Apr 1, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Women
19,"Stamper, Kate",SO-2,Carnegie Mellon,2.80m,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Women
20,"King, Zoe",FR-1,Carnegie Mellon,2.65m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Women
1,"Moore, Matt",SR-4,Washington U.,7.08m,Greenville College Select Meet,"Apr 15, 2023",1.0,Long Jump,UAA Outdoor Performance List,Men
1,"Rich, Thomas",JR-3,Carnegie Mellon,7.08m,2023 Susquehanna Easter Invite,"Apr 8, 2023",+0.0,Long Jump,UAA Outdoor Performance List,Men
3,"Brandstadter, Henry",FR-1,Emory,6.88m,Flames Invitational,"Apr 7, 2023",-1.2,Long Jump,UAA Outdoor Performance List,Men
4,"Awoyomi, Abayomi",SR-4,Washington U.,6.71m,Wash U Invite,"Mar 31, 2023",3.4,Long Jump,UAA Outdoor Performance List,Men
5,"Zhai, John",SO-2,Emory,6.63m,Emory Spring Break Classic 2023,"Mar 17, 2023",+0.0,Long Jump,UAA Outdoor Performance List,Men
6,"Halkias, Alexander",SR-4,Carnegie Mellon,6.62m,Washington & Lee Carnival,"Mar 17, 2023",+0.0,Long Jump,UAA Outdoor Performance List,Men
7,"Emerson, Parker",JR-3,U. of Chicago,6.51m,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",1.3,Long Jump,UAA Outdoor Performance List,Men
8,"Morris-Evans, Dionysus",SR-4,Brandeis,6.49m,Amherst College Spring Fling,"Apr 8, 2023",2.8,Long Jump,UAA Outdoor Performance List,Men
9,"Blackwell, Luke",SO-2,Carnegie Mellon,6.48m,Washington & Lee Carnival,"Mar 17, 2023",+0.0,Long Jump,UAA Outdoor Performance List,Men
10,"Johnson, Morgan",FR-1,Carnegie Mellon,6.46m,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",2.3,Long Jump,UAA Outdoor Performance List,Men
11,"Xenakis, Loucas",SO-2,Washington U.,6.37m,Greenville College Select Meet,"Apr 15, 2023",+0.0,Long Jump,UAA Outdoor Performance List,Men
12,"Xavier, Myles",SO-2,U. of Chicago,6.35m,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",1.0,Long Jump,UAA Outdoor Performance List,Men
13,"Kang, Solomon",JR-3,Washington U.,6.33m,Wash U 5 Way,"Mar 25, 2023",1.3,Long Jump,UAA Outdoor Performance List,Men
13,"Page, Carson",FR-1,Washington U.,6.33m,Wash U Invite,"Mar 31, 2023",NWI,Long Jump,UAA Outdoor Performance List,Men
15,"Joachim, Matthew",SR-4,Washington U.,6.30m,Wash U 5 Way,"Mar 25, 2023",1.9,Long Jump,UAA Outdoor Performance List,Men
16,"Dural, Jalen",FR-1,Washington U.,6.27m,Lincoln University Open,"Apr 7, 2023",1.3,Long Jump,UAA Outdoor Performance List,Men
17,"Qi, Andrew",SO-2,Case Western,6.17m,Washington & Lee Carnival,"Mar 17, 2023",+0.0,Long Jump,UAA Outdoor Performance List,Men
18,"Kadiri, Seyi",FR-1,U. of Chicago,6.11m,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",0.1,Long Jump,UAA Outdoor Performance List,Men
19,"Ye, Raymond",SO-2,Emory,6.05m,Emory Spring Break Classic 2023,"Mar 17, 2023",+0.0,Long Jump,UAA Outdoor Performance List,Men
20,"Chen, Logan",SR-4,Emory,5.96m,Berry Field Day Invitational,"Apr 14, 2023",+0.0,Long Jump,UAA Outdoor Performance List,Men
21,"Powell, Thomas",JR-3,Emory,5.93m,Emory Thrills in the Hills 2023,"Mar 24, 2023",NWI,Long Jump,UAA Outdoor Performance List,Men
21,"Fideler, Oliver",SR-4,NYU,5.93m,Mets Outdoor Track & Field Championships,"Apr 8, 2023",3.2,Long Jump,UAA Outdoor Performance List,Men
23,"Evans, Connor",FR-1,Case Western,5.92m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",+0.0,Long Jump,UAA Outdoor Performance List,Men
24,"Suen, Kenny",SR-4,Case Western,5.91m,OWU Marv Frye Invitational,"Apr 8, 2023",1.2,Long Jump,UAA Outdoor Performance List,Men
25,"Hutchinson, Lin Lin",JR-3,Brandeis,5.74m,Tufts Snowflake Classic,"Apr 1, 2023",+0.0,Long Jump,UAA Outdoor Performance List,Men
1,"Opata, Ebunoluwa",JR-3,Washington U.,5.63m,Greenville College Select Meet,"Apr 15, 2023",2.0,Long Jump,UAA Outdoor Performance List,Women
2,"Barre, Elizabeth",SR-4,Carnegie Mellon,5.53m,2023 Susquehanna Easter Invite,"Apr 8, 2023",-0.4,Long Jump,UAA Outdoor Performance List,Women
3,"Semple, Marina",FR-1,U. of Chicago,5.50m,Wheaton Invitational 2023,"Apr 14, 2023",1.1,Long Jump,UAA Outdoor Performance List,Women
4,"Bucchieri, Laura",SR-4,Washington U.,5.26m,Lincoln University Open,"Apr 7, 2023",0.4,Long Jump,UAA Outdoor Performance List,Women
5,"Walsh, Kate",FR-1,NYU,5.24m,Mets Outdoor Track & Field Championships,"Apr 8, 2023",0.8,Long Jump,UAA Outdoor Performance List,Women
6,"Huynh, Smiley",JR-3,Brandeis,5.23m,Regis Spring Classic - 2023,"Apr 6, 2023",1.0,Long Jump,UAA Outdoor Performance List,Women
7,"Bourne, Camryn",JR-3,U. of Chicago,5.20m,Wheaton Invitational 2023,"Apr 14, 2023",+0.0,Long Jump,UAA Outdoor Performance List,Women
8,"Mohanraj, Iniyaa",FR-1,Carnegie Mellon,5.07m,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",0.4,Long Jump,UAA Outdoor Performance List,Women
8,"Cuthbert, Danielle",FR-1,Washington U.,5.07m,Greenville College Select Meet,"Apr 15, 2023",2.4,Long Jump,UAA Outdoor Performance List,Women
10,"Li, Serena",SR-4,Carnegie Mellon,5.05m,Carnegie Mellon Last Chance Meet,"Apr 13, 2023",+0.0,Long Jump,UAA Outdoor Performance List,Women
11,"Moenickheim, Madelyn",JR-3,Washington U.,5.02m,Greenville College Select Meet,"Apr 15, 2023",1.1,Long Jump,UAA Outdoor Performance List,Women
12,"Millar, Brooke",FR-1,U. of Chicago,4.98m,Wheaton Invitational 2023,"Apr 14, 2023",2.3,Long Jump,UAA Outdoor Performance List,Women
13,"Dianno, Maura",SO-2,Emory,4.94m,Emory Spring Break Classic 2023,"Mar 17, 2023",+0.0,Long Jump,UAA Outdoor Performance List,Women
14,"Kiefel, Jocelyn",SO-2,Carnegie Mellon,4.92m,Carnegie Mellon Last Chance Meet,"Apr 13, 2023",1.4,Long Jump,UAA Outdoor Performance List,Women
15,"Yost, McKaley",SO-2,Emory,4.90m,Emory Spring Break Classic 2023,"Mar 17, 2023",+0.0,Long Jump,UAA Outdoor Performance List,Women
16,"Lowe, Alexa",FR-1,Carnegie Mellon,4.88m,Dave Labor Invitational,"Mar 31, 2023",0.1,Long Jump,UAA Outdoor Performance List,Women
17,"Nugent, Shaniece",FR-1,Brandeis,4.87m,Amherst College Spring Fling,"Apr 8, 2023",0.1,Long Jump,UAA Outdoor Performance List,Women
17,"Su, Jordan",SO-2,Case Western,4.87m,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",-0.7,Long Jump,UAA Outdoor Performance List,Women
19,"Day, Kaitlin",SR-4,Washington U.,4.85m,Greenville College Select Meet,"Apr 15, 2023",1.7,Long Jump,UAA Outdoor Performance List,Women
20,"Seaton, Layla",FR-1,Case Western,4.80m,Bob Kahn Invitational,"Mar 31, 2023",3.2,Long Jump,UAA Outdoor Performance List,Women
21,"Hansen, Caroline",SO-2,Emory,4.79m,Emory Thrills in the Hills 2023,"Mar 24, 2023",0.2,Long Jump,UAA Outdoor Performance List,Women
22,"Leung, Francine",SR-4,Carnegie Mellon,4.77m,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",0.1,Long Jump,UAA Outdoor Performance List,Women
23,"Johnson, Samantha",SR-4,U. of Chicago,4.73m,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",0.2,Long Jump,UAA Outdoor Performance List,Women
24,"Ozeki, Sarah",SO-2,Case Western,4.64m,Washington & Lee Carnival,"Mar 17, 2023",3.3,Long Jump,UAA Outdoor Performance List,Women
25,"Ramacher, Sammy",SO-2,Emory,4.51m,Berry Field Day Invitational,"Apr 14, 2023",1.1,Long Jump,UAA Outdoor Performance List,Women
1,"Awoyomi, Abayomi",SR-4,Washington U.,14.81m,Greenville College Select Meet,"Apr 15, 2023",3.5,Triple Jump,UAA Outdoor Performance List,Men
2,"Stumbris, Simon",FR-1,Emory,13.84m,Flames Invitational,"Apr 7, 2023",-1.2,Triple Jump,UAA Outdoor Performance List,Men
3,"Zhai, John",SO-2,Emory,13.71m,Emory Thrills in the Hills 2023,"Mar 24, 2023",-1.4,Triple Jump,UAA Outdoor Performance List,Men
4,"Blackwell, Luke",SO-2,Carnegie Mellon,13.57m,Washington & Lee Carnival,"Mar 17, 2023",+0.0,Triple Jump,UAA Outdoor Performance List,Men
5,"Fideler, Oliver",SR-4,NYU,13.19m,2023 Colonial Relays,"Mar 30, 2023",2.5,Triple Jump,UAA Outdoor Performance List,Men
6,"Dural, Jalen",FR-1,Washington U.,13.15m,Wash U Invite,"Mar 31, 2023",-0.4,Triple Jump,UAA Outdoor Performance List,Men
7,"Sanso, Sebastian",SO-2,Carnegie Mellon,13.12m,Carnegie Mellon Last Chance Meet,"Apr 13, 2023",+0.0,Triple Jump,UAA Outdoor Performance List,Men
8,"Johnson, Morgan",FR-1,Carnegie Mellon,13.02m,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",+0.0,Triple Jump,UAA Outdoor Performance List,Men
9,"Qi, Andrew",SO-2,Case Western,12.96m,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",0.5,Triple Jump,UAA Outdoor Performance List,Men
10,"Shrivastava, Aryan",FR-1,U. of Chicago,12.86m,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",1.4,Triple Jump,UAA Outdoor Performance List,Men
11,"Kang, Solomon",JR-3,Washington U.,12.71m,Wash U 5 Way,"Mar 25, 2023",1.2,Triple Jump,UAA Outdoor Performance List,Men
11,"Suen, Kenny",SR-4,Case Western,12.71m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",+0.0,Triple Jump,UAA Outdoor Performance List,Men
13,"Joachim, Matthew",SR-4,Washington U.,12.68m,Greenville College Select Meet,"Apr 15, 2023",2.2,Triple Jump,UAA Outdoor Performance List,Men
14,"Hutchinson, Lin Lin",JR-3,Brandeis,12.08m,Amherst College Spring Fling,"Apr 8, 2023",3.7,Triple Jump,UAA Outdoor Performance List,Men
15,"Chen, Logan",SR-4,Emory,11.94m,Berry Field Day Invitational,"Apr 14, 2023",0.8,Triple Jump,UAA Outdoor Performance List,Men
16,"Slotky, Ori",JR-3,Brandeis,11.83m,2023 UMass-Lowell Invitational,"Mar 24, 2023",1.6,Triple Jump,UAA Outdoor Performance List,Men
17,"Evans, Connor",FR-1,Case Western,11.58m,OWU Marv Frye Invitational,"Apr 8, 2023",1.0,Triple Jump,UAA Outdoor Performance List,Men
18,"Ye, Raymond",SO-2,Emory,11.56m,Emory Thrills in the Hills 2023,"Mar 24, 2023",+0.0,Triple Jump,UAA Outdoor Performance List,Men
1,"Opata, Ebunoluwa",JR-3,Washington U.,11.72m,Wash U 5 Way,"Mar 25, 2023",0.8,Triple Jump,UAA Outdoor Performance List,Women
2,"Stewart, Rebecca",JR-3,U. of Chicago,11.43m,Wheaton Invitational 2023,"Apr 14, 2023",2.3,Triple Jump,UAA Outdoor Performance List,Women
3,"Hopkins, Emily",JR-3,Case Western,11.39m,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",-0.7,Triple Jump,UAA Outdoor Performance List,Women
4,"Jackson, Dasha",FR-1,NYU,10.97m,Mets Outdoor Track & Field Championships,"Apr 8, 2023",0.9,Triple Jump,UAA Outdoor Performance List,Women
5,"Nugent, Shaniece",FR-1,Brandeis,10.93m,2023 UMass-Lowell Invitational,"Mar 24, 2023",-1.1,Triple Jump,UAA Outdoor Performance List,Women
6,"Ozeki, Sarah",SO-2,Case Western,10.91m,Washington & Lee Carnival,"Mar 17, 2023",3.0,Triple Jump,UAA Outdoor Performance List,Women
7,"Bourne, Camryn",JR-3,U. of Chicago,10.88m,Wheaton Invitational 2023,"Apr 14, 2023",-0.6,Triple Jump,UAA Outdoor Performance List,Women
8,"Cuthbert, Danielle",FR-1,Washington U.,10.86m,Wash U 5 Way,"Mar 25, 2023",1.2,Triple Jump,UAA Outdoor Performance List,Women
9,"Lowe, Alexa",FR-1,Carnegie Mellon,10.82m,Washington & Lee Carnival,"Mar 17, 2023",1.0,Triple Jump,UAA Outdoor Performance List,Women
10,"Hansen, Caroline",SO-2,Emory,10.80m,Flames Invitational,"Apr 7, 2023",-2.1,Triple Jump,UAA Outdoor Performance List,Women
10,"McCarthy, Areyanna",FR-1,NYU,10.80m,Mets Outdoor Track & Field Championships,"Apr 8, 2023",-0.1,Triple Jump,UAA Outdoor Performance List,Women
12,"Johnson, Audrey",SO-2,Emory,10.79m,SWU GottaRun Invite 2023,"Apr 1, 2023",2.0,Triple Jump,UAA Outdoor Performance List,Women
13,"Kiefel, Jocelyn",SO-2,Carnegie Mellon,10.72m,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",1.1,Triple Jump,UAA Outdoor Performance List,Women
14,"Day, Kaitlin",SR-4,Washington U.,10.66m,Wash U Invite,"Mar 31, 2023",3.0,Triple Jump,UAA Outdoor Performance List,Women
15,"Man, Kirsten",JR-3,Brandeis,10.52m,Amherst College Spring Fling,"Apr 8, 2023",-0.8,Triple Jump,UAA Outdoor Performance List,Women
16,"Mohanraj, Iniyaa",FR-1,Carnegie Mellon,10.45m,Westminster Invitational 2023,"Apr 8, 2023",-2.2,Triple Jump,UAA Outdoor Performance List,Women
17,"Johnson, Samantha",SR-4,U. of Chicago,10.06m,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",1.4,Triple Jump,UAA Outdoor Performance List,Women
18,"Eum, Selah",FR-1,Emory,10.02m,Emory Thrills in the Hills 2023,"Mar 24, 2023",-1.0,Triple Jump,UAA Outdoor Performance List,Women
19,"Li, Serena",SR-4,Carnegie Mellon,9.79m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",-1.1,Triple Jump,UAA Outdoor Performance List,Women
20,"Anderson, Alisha",SO-2,Brandeis,9.68m,Regis Spring Classic - 2023,"Apr 6, 2023",0.9,Triple Jump,UAA Outdoor Performance List,Women
21,"Seaton, Layla",FR-1,Case Western,9.66m,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",1.6,Triple Jump,UAA Outdoor Performance List,Women
1,"Dixon, Simon",FR-1,U. of Chicago,16.60m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
2,"O'Malley, Bailey",SR-4,Carnegie Mellon,16.23m,Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
3,"Alligood, Samuel",FR-1,Carnegie Mellon,14.42m,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
4,"McGallian, Andrew",SO-2,U. of Chicago,13.83m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
5,"Breidenbach, Cody",SO-2,Carnegie Mellon,13.66m,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
6,"Elkhashab, Seifeldin",JR-3,Washington U.,13.61m,Lincoln University Open,"Apr 7, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
7,"Tiffin, Michael",SR-4,Emory,13.12m,Berry Field Day Invitational,"Apr 14, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
8,"Peirce, Cam",SO-2,Brandeis,12.71m,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
9,"Santonocito, Marc",SR-4,NYU,12.47m,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
10,"Vandervest, Ben",SR-4,U. of Chicago,12.39m,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
11,"Rich, Thomas",JR-3,Carnegie Mellon,12.32m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
12,"Warden, Matthew",JR-3,U. of Chicago,12.30m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
13,"Deyak, Nathaniel",SO-2,Carnegie Mellon,12.00m,Westminster Invitational 2023,"Apr 8, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
14,"Potrebic, Casey",SO-2,Carnegie Mellon,11.70m,Washington & Lee Carnival,"Mar 17, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
15,"Eskenazi, Benjamin",SO-2,Washington U.,11.52m,Wash U 5 Way,"Mar 25, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
16,"Hau, Jonathan",SR-4,Brandeis,11.22m,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
17,"Sharif, Caleb",FR-1,Brandeis,11.04m,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
18,"Showstead, TJ",FR-1,Brandeis,10.78m,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
19,"Gallman, Kai",JR-3,Brandeis,10.38m,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
20,"Lee, Daniel",FR-1,NYU,10.03m,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
21,"Santoro, Ryan",FR-1,Case Western,10.01m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
22,"Ioffreda, Paul",SO-2,NYU,9.48m,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,Shot Put,UAA Outdoor Performance List,Men
1,"Laumakis, Molly",JR-3,U. of Chicago,13.45m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
2,"Bothe, Jenae",FR-1,Washington U.,13.38m,Greenville College Select Meet,"Apr 15, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
3,"Monahan, Kathleen",SO-2,Carnegie Mellon,12.44m,Washington & Lee Carnival,"Mar 17, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
4,"Jackson, Hope",SR-4,Emory,12.13m,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
5,"Fineman, Sarah",SO-2,Emory,11.91m,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
6,"Wachtman, Adrienne",JR-3,Case Western,11.83m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
7,"Simpson, Taylor",SO-2,Washington U.,11.57m,Greenville College Select Meet,"Apr 15, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
8,"Olusi, Ope",SR-4,U. of Chicago,11.54m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
9,"Sudar, Krista",SR-4,Washington U.,11.33m,Lincoln University Open,"Apr 7, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
10,"Salako, Taryn",JR-3,Emory,11.28m,Berry Field Day Invitational,"Apr 14, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
11,"Symonette, Taylor",SO-2,Carnegie Mellon,11.20m,Westminster Invitational 2023,"Apr 8, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
12,"Owodunni, Ola",SR-4,Carnegie Mellon,10.85m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
13,"Barre, Elizabeth",SR-4,Carnegie Mellon,10.80m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
14,"Cornwell, Ella",SR-4,U. of Chicago,10.61m,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
15,"Uvieghara, Michelle",SO-2,NYU,10.57m,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
16,"Grunin, Emma",FR-1,NYU,10.32m,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
17,"Rountree, Kayla",SO-2,Carnegie Mellon,9.92m,Washington & Lee Carnival,"Mar 17, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
18,"Lee, Michelle",FR-1,Case Western,9.63m,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
19,"Liu, Emma",FR-1,Brandeis,9.52m,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
20,"Penn, Blair",SO-2,U. of Chicago,9.47m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
21,"McGee, Elizabeth",FR-1,Carnegie Mellon,8.69m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
22,"Phoenix, Arden",FR-1,Emory,7.88m,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,Shot Put,UAA Outdoor Performance List,Women
1,"Miller, Bram",SR-4,Carnegie Mellon,47.45m,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,Discus,UAA Outdoor Performance List,Men
2,"Alligood, Samuel",FR-1,Carnegie Mellon,43.02m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,Discus,UAA Outdoor Performance List,Men
3,"Dixon, Simon",FR-1,U. of Chicago,42.95m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Discus,UAA Outdoor Performance List,Men
4,"O'Malley, Bailey",SR-4,Carnegie Mellon,42.13m,Westminster Invitational 2023,"Apr 8, 2023",NaN,Discus,UAA Outdoor Performance List,Men
5,"Sei, Kenya",JR-3,Emory,40.91m,Berry Field Day Invitational,"Apr 14, 2023",NaN,Discus,UAA Outdoor Performance List,Men
6,"McGallian, Andrew",SO-2,U. of Chicago,40.85m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Discus,UAA Outdoor Performance List,Men
7,"Bowerman, Nolen",SR-4,Washington U.,40.68m,Greenville College Select Meet,"Apr 15, 2023",NaN,Discus,UAA Outdoor Performance List,Men
8,"Elkhashab, Seifeldin",JR-3,Washington U.,39.44m,Wash U Invite,"Mar 31, 2023",NaN,Discus,UAA Outdoor Performance List,Men
9,"Deyak, Nathaniel",SO-2,Carnegie Mellon,39.18m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,Discus,UAA Outdoor Performance List,Men
10,"Reynolds, Zachary",JR-3,Brandeis,39.07m,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,Discus,UAA Outdoor Performance List,Men
11,"Vandervest, Ben",SR-4,U. of Chicago,37.95m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Discus,UAA Outdoor Performance List,Men
12,"Rich, Thomas",JR-3,Carnegie Mellon,36.81m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,Discus,UAA Outdoor Performance List,Men
13,"Tiffin, Michael",SR-4,Emory,36.61m,SWU GottaRun Invite 2023,"Apr 1, 2023",NaN,Discus,UAA Outdoor Performance List,Men
14,"Phulnauth, Travis",SR-4,Washington U.,35.80m,Greenville College Select Meet,"Apr 15, 2023",NaN,Discus,UAA Outdoor Performance List,Men
15,"Hau, Jonathan",SR-4,Brandeis,35.77m,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,Discus,UAA Outdoor Performance List,Men
16,"Pinkowski, Ben",SR-4,Case Western,34.34m,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,Discus,UAA Outdoor Performance List,Men
17,"Eskenazi, Benjamin",SO-2,Washington U.,33.93m,Greenville College Select Meet,"Apr 15, 2023",NaN,Discus,UAA Outdoor Performance List,Men
18,"Peirce, Cam",SO-2,Brandeis,33.46m,Tufts Snowflake Classic,"Apr 1, 2023",NaN,Discus,UAA Outdoor Performance List,Men
19,"Lee, Daniel",FR-1,NYU,32.98m,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,Discus,UAA Outdoor Performance List,Men
20,"Ioffreda, Paul",SO-2,NYU,31.97m,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,Discus,UAA Outdoor Performance List,Men
21,"Sharif, Caleb",FR-1,Brandeis,31.63m,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,Discus,UAA Outdoor Performance List,Men
22,"Evans, Connor",FR-1,Case Western,31.06m,Bob Kahn Invitational,"Mar 31, 2023",NaN,Discus,UAA Outdoor Performance List,Men
23,"Nelson, Michael",FR-1,U. of Chicago,30.40m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Discus,UAA Outdoor Performance List,Men
24,"Showstead, TJ",FR-1,Brandeis,29.95m,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,Discus,UAA Outdoor Performance List,Men
25,"Aravena, Kai",FR-1,NYU,29.52m,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,Discus,UAA Outdoor Performance List,Men
1,"Sudar, Krista",SR-4,Washington U.,40.85m,Wash U Invite,"Mar 31, 2023",NaN,Discus,UAA Outdoor Performance List,Women
2,"Mack, Karyssa",FR-1,Washington U.,40.16m,Wash U Invite,"Mar 31, 2023",NaN,Discus,UAA Outdoor Performance List,Women
3,"Uvieghara, Michelle",SO-2,NYU,40.15m,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",NaN,Discus,UAA Outdoor Performance List,Women
4,"Bothe, Jenae",FR-1,Washington U.,39.71m,Lincoln University Open,"Apr 7, 2023",NaN,Discus,UAA Outdoor Performance List,Women
